i_in,x,y
5832,1.1858031968135347,6.55664401090125
5833,1.65798984353032,2.321903393787819
5834,1.5021675027522847,3.5072982909784334
5835,1.4171343089785793,4.5211168472215775
5836,1.3854088365206556,5.386263947779197
5837,1.393048068953725,6.122908002151492
5838,1.4290071786967258,6.748749879070619
5839,1.4846060970550417,7.279277110062157
5840,1.5530862668992715,7.728001299670632
5841,1.6292433788512062,8.106677654044066
5842,1.7091239781852878,8.425506270783409
5843,1.7897756322888312,8.693315371038485
5844,1.869041902287046,8.917727040091158
5845,1.9453946985476351,9.105306307986002
5846,2.01779774608493,9.261694573846196
5847,2.085595867126038,9.39172847792587
5848,2.148425626174167,9.499545371551948
5849,2.20614359711012,9.58867654077219
5850,2.2587691191744894,9.662129315771955
5851,2.306438923929194,9.722459153639182
5852,2.349371451485382,9.771832723636136
5853,2.3878390427080203,9.8120829570313
5854,2.4221465045830692,9.844756951768284
5855,2.45261480696634,9.871157548819719
5856,2.4795688878741777,9.892379324218107
5857,2.3979308775999435,3.4588589486596315
5858,2.1765956039063368,4.444112871256689
5859,2.0278707781706538,5.290432116411932
5860,1.935307446101533,6.015752467823315
5861,1.8856414278992355,6.635977299805756
5862,1.8682343057065804,7.1651550477189225
5863,1.8746053617593503,7.615652418332822
5864,1.8980406542287604,7.9983203411125245
5865,1.9332673697389473,8.322650663776495
5866,1.976183290829165,8.596922369420462
5867,2.023632691981609,8.828336682374227
5868,2.0732212554793366,9.023140872338828
5869,2.1231637020509893,9.186740891268832
5870,2.172158782394094,9.323803209496466
5871,2.2192870934148385,9.438346376776233
5872,2.263927884473662,9.533822936523205
5873,2.329881239555448,3.3167387547287213
5874,2.1130686038112794,4.326032691937195
5875,1.9691496209170753,5.192605043994165
5876,1.8814813795392806,5.934948302558357
5877,1.8366571047107227,6.569446801993033
5878,1.8239364110838356,7.110563497505648
5879,1.8347684893214864,7.571021516436447
5880,1.8623940765807214,7.961977549398121
5881,1.9015140670695378,8.293185153925174
5882,1.9480143631661142,8.573146818153617
5883,1.9987380814173417,8.809254220903929
5884,2.0512975380408975,9.007916564511646
5885,-1.9317987991648486,4.053540077941969
5886,-1.4798873761724425,5.1227810182172675
5887,-1.0529930290178853,6.013559360531575
5888,-0.6545017002439394,6.753645177612555
5889,-0.2861806381028462,7.36677846898043
5890,0.05141759637179791,7.873208924157479
5891,0.3586333138823274,8.290170881678986
5892,0.6364451520671377,8.632299916871844
5893,0.8862703759319408,8.911997123258383
5894,1.109809704472485,9.139746739732347
5895,1.3089281183909063,9.324392340593596
5896,1.485564594256014,9.473376364768919
5897,1.6416649597083688,9.59294732628334
5898,-2.1658333128919947,4.08803135251526
5899,-1.6774370618575851,5.161459982153651
5900,-1.2193631032928014,6.054338467304907
5901,-0.7942850991066849,6.794962221340883
5902,-0.4033438453870468,7.407489292104017
5903,-0.046542696894829094,7.912499652103897
5904,0.2769386937235511,8.327486412164106
5905,0.5684973461515828,8.667285902590548
5906,0.8299141803324672,8.944453123355903
5907,1.0632051782168332,9.169588587639218
5908,1.2705079449898768,9.351622092364662
5909,1.4539966369359818,9.498058460710368
5910,1.6158194798239993,9.615189826126374
5911,1.7580541508954544,9.708278573014457
5912,2.4546098778097303,3.2270809367562876
5913,2.2155016336085223,4.244834401130455
5914,2.0529697646124623,5.119489175616546
5915,1.9498038669452549,5.869447008689566
5916,1.8921111672510493,6.511037802708321
5917,1.8687360042717247,7.058697685612032
5918,1.870773511055447,7.525143592599358
5919,1.8911632281011044,7.921541113267237
5920,1.9243503884166282,8.257663417153108
5921,1.966004366840258,8.542039889043476
5922,2.0127853073759585,8.782093731013344
5923,2.0621512605100984,8.984268259066303
5924,2.1121993017962355,9.154141969785954
5925,2.1615350853182385,9.296532702246212
5926,2.209166130610351,9.41559139349655
5927,2.2544148667586605,9.514886039247655
5928,2.3260058609755445,3.3097205147766884
5929,-0.3953261616468301,2.863119861275247
5930,-0.22150244294879567,4.049464928549833
5931,-0.026298479364482985,5.05090528698531
5932,0.1796825040196019,5.8943214331120934
5933,1.6234576256684459,1.9013545949919988
5934,1.4559931656178589,3.151213100716461
5935,1.3636427148038384,4.220291408984277
5936,1.3279079639426337,5.132701989044483
5937,1.3340298489130178,5.909680372130104
5938,1.3703125864612693,6.569867122354069
5939,1.4275603833862416,7.129574550542507
5940,1.4986093079000056,7.603035952625682
5941,1.577939349820032,8.00263618741583
5942,1.6613538948436604,8.339123185310655
5943,1.7457157380295374,8.62180055172031
5944,1.8287303993939192,8.858701839441082
5945,1.9087689130624748,9.056747347549162
5946,1.9847234700050702,9.22188448889429
5947,2.055890329060081,9.359212876759944
5948,2.3121960561337724,3.2207425759780075
5949,2.094196350752827,4.245143347335955
5950,1.949872632033341,5.124603991205449
5951,1.8623758968765578,5.8779184872432975
5952,1.818136251834806,6.52173567828174
5953,1.8062852411908548,7.0707498764660865
5954,1.81817245007087,7.53788598534854
5955,1.8469620219741811,7.934476189543425
5956,1.887296766259791,8.270426280232943
5957,1.93501930253014,8.55437046754761
5958,1.9869412258525234,8.793814125314263
5959,-1.889003427411204,3.9916355895152185
5960,-1.4459874897189147,5.0684503881843845
5961,-1.0263513507337019,5.966022329545483
5962,-0.6337577549418272,6.712173034143008
5963,-0.2702071703348327,7.33069738921923
5964,2.0931263445316093,2.129113509125559
5965,0.2821828308754152,1.4952000917683526
5966,0.299663409914837,2.859632764768083
5967,0.36909920901833476,4.018701313656277
5968,0.47448238021183564,5.001132148247102
5969,0.6033553091099444,5.831983030801563
5970,0.7461313339755152,6.533051363816931
5971,0.8955336884318651,7.12324840588537
5972,1.860179500383124,2.3824183764047735
5973,1.6764493103818463,3.5506484399287324
5974,1.5670078514217187,4.5509932015241485
5975,-0.8698566621119348,2.9616303101623083
5976,-0.6209129503886522,4.152180030122439
5977,-0.3616888066254568,5.154189543619619
5978,-0.10126790388685353,5.995528664341695
5979,0.1537434282698423,6.700250080845914
5980,-1.711316335365969,3.109416006288165
5981,-1.3302422448095472,4.311456258759579
5982,-1.3870270762394,2.2425646606209115
5983,-1.0892704283786534,3.5616610445773507
5984,-0.7834134223387614,4.670982705025894
5985,-0.47906210078691147,5.6016718361655595
5986,-0.18313591222225237,6.380583544772202
5987,0.09955781640197356,7.030821449545263
5988,0.365857001923488,7.5722159194573955
5989,0.6138670884132607,8.021749251461847
5990,0.8426569952097454,8.393932180206038
5991,1.0520157331365252,8.701136073366742
5992,1.2422588161007162,8.953885033036268
5993,1.4140753950070595,9.1611119254368
5994,1.5684085627734725,9.330382120820996
5995,1.7063625631902914,9.468088460186907
5996,1.829131717119224,9.579620688631259
5997,-2.1248750356202826,4.128216846436299
5998,-1.6410151064197882,5.193979320895665
5999,-1.1871036676209934,6.080523027018106
6000,-0.7658171963971202,6.8159287196702305
6001,-0.3783074681507429,7.42417209957558
6002,-0.024594463945108225,7.925678583365274
6003,0.296121848981269,8.337810574418288
6004,0.5852159946108102,8.675294114296294
6005,0.8444453599910404,8.950591357367417
6006,1.075802210287081,9.174224839362662
6007,1.2814008723185253,9.35505902504678
6008,1.4633931024726177,9.500544136397021
6009,1.623905902557606,9.616926791838564
6010,1.7649970888475075,9.709431536960475
6011,2.4538912670218074,3.2291628119708657
6012,2.2149740894473706,4.2466327394943635
6013,2.0525932856100395,5.121038864992314
6014,1.949545847368226,5.870779303819065
6015,-1.1364934495193117,3.339966991734886
6016,1.105664775113665,0.9461037811413515
6017,0,0.15137660498261624
6018,0.00605506419930465,1.7286701142352239
6019,0.07429360913881791,3.069127394531968
6020,0.18591466354927394,4.20578654098662
6021,0.3262589256563476,5.167481973296656
6022,0.48401936573976173,5.979309320275904
6023,0.6505888336898337,6.663052147604928
6024,0.8195225945405558,7.237570772116596
6025,-1.7178638818422038,3.380755766609979
6026,-1.2225692756870352,1.9486575758304885
6027,-0.9612375813007604,3.305261710483397
6028,-0.6848414756863104,4.447921957162917
6029,-1.2934280039996207,2.4210292911679905
6030,-1.0025726317529577,3.709612017652777
6031,-0.7038022562839029,4.7932731202749785
6032,-0.4065009930303183,5.702434242485088
6033,-1.5639331016521867,2.7610403049497463
6034,-1.2189015242063688,4.009441583273372
6035,-0.8756886322444786,5.056781406750621
6036,-0.5420640811377819,5.933291741027807
6037,1.7426312996584534,1.7230533567508501
6038,1.5501587389797193,2.9948901012518845
6039,1.437430532182837,4.083650236504913
6040,1.385161961815608,5.013605479741862
6041,1.377931886732941,5.806158179307959
6042,1.4034884308953182,6.480117176942446
6043,1.4521698533387182,7.051960063165266
6044,1.756723339685467,2.5100345770277306
6045,1.5936162218137562,3.6632604568861526
6046,1.5011042068171387,4.65002673948068
6047,1.0768418560320199,1.946293511247819
6048,0.9931673180771295,3.2112758103193655
6049,0.9726432527783346,4.2898577460483756
6050,0.9983410747035194,5.207473354029986
6051,1.0568888476591909,5.986418707937348
6052,1.517663911073579,2.1515315902963534
6053,-0.2558654312623361,2.422399649412121
6054,-0.12058963059650081,3.669274319250796
6055,0.044269786763006164,4.7237067565870365
6056,0.2265775890120367,5.6133799516284615
6057,0.4171261487253697,6.36230985532371
6058,0.6090496206295126,6.991278331076138
6059,0.7973433107781311,7.518224596589537
6060,0.9784707980249929,7.958597174669981
6061,1.1500440653080433,8.325668766548484
6062,1.3105642061737761,8.630816688953889
6063,1.4592122428058654,8.883771617363855
6064,1.5956812710795398,9.092837385047043
6065,1.7200425758194906,9.265084526446804
6066,1.8326395705044392,9.406520144447004
6067,1.9340044407066534,9.522236539959776
6068,-2.088980612248211,4.139713060153682
6069,-1.6100449980048321,5.2023153256205585
6070,1.6981550408744814,1.2699439786676776
6071,1.4942295438900162,2.6115261802325467
6072,1.3745561595158156,3.760028071442064
6073,1.3187738584461257,4.7410416143451215
6074,1.3105994442530116,5.577134417855508
6075,1.3370949043292801,6.288140277407061
6076,1.3880562797761706,6.891435439622832
6077,1.4555052553946584,7.40219787248836
6078,1.533267381984994,7.83364798139932
6079,1.6166231939432179,8.197270088910022
6080,1.702020518408136,8.503014647815789
6081,1.7868380265595472,8.759481629907095
6082,1.8691915877718988,8.97408586435865
6083,1.9477762841804598,9.153205321193976
6084,2.02173805440115,9.302313471647661
6085,2.0905698851068837,9.426096928724466
6086,2.15402827948983,9.52855959401152
6087,2.212066421326816,9.613114523730198
6088,2.2647810390770013,9.682664688317596
6089,2.312370470748155,9.739673743506875
6090,2.380253077569702,3.3787380208361704
6091,2.1583646367676934,4.376717194607957
6092,-0.7062735432445302,3.05930164927032
6093,0.9625454932823692,0.9906012745812989
6094,0.8577877202732657,2.4035092636628095
6095,0.8252599327787882,3.608671365302458
6096,0.8458177974740683,4.634360263195937
6097,0.9043195383807956,5.505373511817584
6098,0.9888865480963797,6.243394703509715
6099,1.0902893540223113,6.867330036059402
6100,1.2014391523613406,7.393618956489599
6101,1.3169680377667234,7.836518546921704
6102,1.4328835739785832,8.20836204337278
6103,1.546285519616707,8.51979239390772
6104,1.6551343874305098,8.779972114036893
6105,1.758063113877409,8.99677092143414
6106,1.8542244836531632,9.176932758663922
6107,1.9431681214517456,9.326223865518207
6108,2.0247418578547123,9.449563560832406
6109,2.3421665183548668,3.2343281376420028
6110,2.1202146661073167,4.255492256261507
6111,0.8735056318371246,2.012573954690664
6112,0,0.32201183275050627
6113,0.01288047331002025,1.8737100578379304
6114,0.08589680462703443,3.19213833022984
6115,0.20069781714217286,4.309881708510282
6116,0.34298841291125826,5.255371539548053
6117,0.5017550125564917,6.053346272099395
6118,0.6686256115569937,6.725274130782227
6119,1.7827829148854746,2.227908450392553
6120,-0.22269961412496886,2.500179929510021
6121,-0.08928747482582267,3.734060924648517
6122,-0.9887133353737789,2.4009572842127347
6123,-0.7443680436992027,3.680362224995776
6124,-0.48549834814449133,4.758082612994378
6125,-0.2223502914030425,5.663790154971
6126,1.6192137871023364,1.7414985614282488
6127,1.445991661494116,3.015505225729918
6128,1.3497131212991953,4.105339775410666
6129,1.3114697441207426,5.035550284247098
6130,1.316171293872515,5.827758951845203
6131,1.3518559578654459,6.500948257313523
6132,1.4091154944781699,7.071731780401876
6133,1.4806174415225195,7.554607393562467
6134,1.893197453969113,2.638066309250847
6135,1.7147404882437798,3.7666284647044557
6136,1.608194553595391,4.733044575469036
6137,1.5562871535748437,5.558760107004865
6138,1.5451944848188117,6.262694604811141
6139,1.5639230962884356,6.861482634696719
6140,1.686626673271816,2.4933758373622057
6141,1.5333677057755317,3.6519043948270022
6142,-0.6428216014999143,2.7560935391903127
6143,-0.4361546197073146,3.9683923723717625
6144,-0.2119957318563469,4.990579701304291
6145,1.4291616761436539,1.5826202380303795
6146,1.278092234243321,2.8880607352800762
6147,1.201900828518026,4.003727935618332
6148,1.1817648216650554,4.955092712134861
6149,1.2027038069006915,5.76455821244803
6150,1.2528805643635088,6.451766328304798
6151,-1.4268831324865456,3.3075511220306626
6152,0,0.5292081795249061
6153,0.021168327180996243,2.0498269525961703
6154,-0.528721342238805,2.0558306448227865
6155,-0.3671799151100727,3.368604901788921
6156,-0.17735873177200498,4.478001363124985
6157,0.02836513251879519,5.413395507927118
6158,0.24064618295806062,6.200251576437298
6159,0.4525593185718434,6.860587992653381
6160,0.6590989404922021,7.413397421012499
6161,0.8567699962588717,7.875023850240936
6162,1.0432554508296783,8.25949947285444
6163,1.2171471121194042,8.578844333893086
6164,1.377728818657217,8.843331799324346
6165,1.5248027678316083,9.061722876679406
6166,1.6585512677240433,9.24147233446423
6167,1.7794274709440059,9.388909433585633
6168,1.8880697276458303,9.509395919710029
6169,1.985235105287357,9.607463742647692
6170,2.0717483892001614,9.686934777039044
6171,-2.1042533641901193,4.207627780464627
6172,-1.6203102483430163,5.260653747962538
6173,1.7160295866809632,1.2812762349418247
6174,0.01007409625131822,2.2765675766238234
6175,0.09962568487857343,3.534679476280197
6176,0.9747664006266693,1.3142257523756764
6177,-0.146745415492342,2.113325937666783
6178,-0.578813826891832,2.0311802607234535
6179,-0.41074454242911906,3.349655774690609
6180,-0.21514663007712687,4.4636371901841825
6181,-0.004329147958190532,5.40269747685964
6182,0.21242812330992364,6.192466021249022
6183,0.42826254566339594,6.855098993129271
6184,-1.6966732290809314,3.206622163991021
6185,-1.3139073581591507,4.3934957685556055
6186,-1.4050903714562877,2.2643703767056285
6187,-1.1037520006696195,3.5809184350580354
6188,-0.7949524631668551,4.687930749826116
6189,-0.48819236369878216,5.616539235878873
6190,-0.1903019397088099,6.393586045044994
6191,0.09398679304931135,7.0421602158765975
6192,0.36157518272697853,7.582076711773135
6193,2.0687452018874315,2.353707958334567
6194,1.8525817399376994,3.5179019565088843
6195,1.7154105572073999,4.5161133934350435
6196,1.0072001665807024,1.9698739592983343
6197,0.9349150999655305,3.2341048587403565
6198,0.9240420293203151,4.311592525930681
6199,0.9578994259594951,5.227891965868267
6200,1.0233301907003014,6.005392193949646
6201,1.528010285700856,2.1473599761299935
6202,1.3847031418909272,3.3641355682824603
6203,1.3115630933385867,4.404127107364454
6204,0,0.7046603371783127
6205,0.02818641348713251,2.1989612866015658
6206,0.11191690292812526,3.4679896370718457
6207,-0.8792939250530548,2.388698607829275
6208,-0.6518518919819255,3.6655655736570063
6209,-0.4074514852383564,4.741804813287732
6210,-0.15666156992109365,5.646832150704107
6211,0.09271095159523468,6.406073790895334
6212,0.33504726049176287,7.041454284197224
6213,0.5664483427858874,7.571834251147969
6214,0.7843544614139231,8.013401179764339
6215,0.9872373393924081,8.38001682434313
6216,1.174352411457272,8.683524807115964
6217,1.3455405420233197,8.934021989590278
6218,2.29969507578178,2.9340058184277296
6219,-0.3029024976348537,2.77441114748391
6220,-0.14649067709026925,3.9703655752667175
6221,1.1336759626382213,1.354800162020542
6222,1.0178165747233099,2.706233099211932
6223,0.6050727815708445,1.3541282532389243
6224,0.5684769944647747,2.726806103990252
6225,0.5922776894546685,3.895046108613123
6226,0.6592378803809932,4.887098084742968
6227,0.755836121713563,5.727663856816283
6228,0.8715672577291799,6.4382808334252974
6229,0.9983634024068148,7.037676018102335
6230,1.1301159327698858,7.542090079290713
6231,1.2622821460260314,7.965571930086311
6232,1.3915627013255791,8.320244854732323
6233,1.5156380903160351,8.61654561846945
6234,1.6329542015074079,8.863438252086391
6235,1.7425486013647524,9.068604346213137
6236,1.843910485008565,9.238611750226577
6237,1.9368683822663433,9.379063568292247
6238,2.021500667658082,9.494729297757756
6239,2.0980647394196796,9.58965987638777
6240,2.1669414235622386,9.667288305352818
6241,-2.080106674679285,4.225199954596935
6242,-1.5990826752935148,5.274624228394566
6243,-1.1482353048637048,6.147393901147122
6244,-0.7301042530882642,6.8712142281696025
6245,-0.3457400459982405,7.469736264067693
6246,0.004910411464203346,7.963105426297469
6247,0.3226980667964716,8.368443195894281
6248,0.6090310846127721,8.70026879383828
6249,0.8656871736743874,8.970867231378028
6250,2.38198974873469,2.8180868006860673
6251,-0.2563046184314395,2.7678367383599136
6252,0.8134399795054917,1.037641616414205
6253,0.7329296472362362,2.4494577747718544
6254,0.7209685111416749,3.6527219226666268
6255,0.7589321113770887,4.675974893820966
6256,1.1954331535633071,1.7595563234750748
6257,1.086500433467814,3.047805548811281
6258,1.0454375904000932,4.147174699150876
6259,1.0545089398061143,5.083280990662241
6260,1.0996638384616868,5.878608484470661
6261,1.1698586020712602,6.552830658261593
6262,1.256493038091035,7.123111715439503
6263,1.35294355099496,7.604385236599937
6264,1.4541774278097135,8.009609709070148
6265,1.5564352020010623,8.350001155597237
6266,1.6569699679247925,8.63524357417761
6267,1.7538342157031779,8.873678239333977
6268,1.8457062129210602,9.072473134805753
6269,1.9317492063751311,9.237773916068047
6270,2.0114977820615834,9.374837860402835
6271,2.0847666291684592,9.488152270059945
6272,2.151577725595588,9.581538764384216
6273,2.2121026173316185,9.658244840702759
6274,2.266617018359986,9.72102400990408
6275,2.3154654260021514,9.772205727684067
6276,2.3590338412091914,9.81375625149137
6277,2.3977290150874673,9.847331460119294
6278,2.3975934565702826,3.4267690943513722
6279,2.1750252018587948,4.416849991935855
6280,0.9104642174632203,2.0655505505478917
6281,-0.35495029964980773,2.263827891137077
6282,-0.6595853116256016,2.016403567130701
6283,0.6635307955404366,0.7524446750887117
6284,0.5940989632129196,2.2130367420037875
6285,0.5935055884111331,3.457317272174703
6286,0.6427724410364513,4.514979457812052
6287,0.7269557531934656,5.412021641498786
6288,-1.2617344761509912,2.95784458436423
6289,-0.9541605213537733,4.164637275755635
6290,-0.6444509521204818,5.178108105246441
6291,-0.3406589850925519,6.0271699275442945
6292,-0.04847334022689731,6.736720797816352
6293,0.22826649271979138,7.3281516117529755
6294,0.48715258328194166,7.819798210281238
6295,2.1164706113864553,2.443411242120802
6296,1.896736469363319,3.5922407313472235
6297,0.7213169343727248,1.7952892575577966
6298,-0.3225118200904822,2.160866531568442
6299,-0.18770038581417214,3.449637024636795
6300,-0.021559846956574508,4.539699486373843
6301,0.1632621095418654,5.45960695729603
6302,0.3571570714024268,6.2341354293199505
6303,0.5529489278648608,6.884728832065861
6304,0.7453957419677661,7.429901550141388
6305,-1.7826952546432078,3.4060193616836916
6306,-1.379050191979379,4.566424267616866
6307,-0.9895356924777975,5.5366226351535115
6308,-0.6196404331999873,6.345710667579597
6309,-0.27286594151680527,7.018639684770658
6310,-1.8794195063437322,3.08134156410068
6311,-1.4742529178281452,4.294317109739327
6312,-1.0813422957643504,5.309139659991554
6313,-0.7067753650000356,6.156022402823394
6314,-0.35451816413709447,6.860890056999887
6315,-0.026904837236534807,7.445937275015387
6316,2.0888981625897887,2.2200296883221937
6317,1.8643646257342081,3.403469308570273
6318,1.7208487042168878,4.418374327255364
6319,1.6394563716745691,5.286784229998384
6320,1.605009285123319,6.028188340631644
6321,1.605385425980087,6.659759718131964
6322,1.6309680008083525,7.1965803433729665
6323,-1.544917289115301,3.5583703157279736
6324,-1.1708448831188867,4.68641145993339
6325,-0.8077616922537181,5.630283536268136
6326,-0.46138609696493493,6.418051473518064
6327,-0.1354561234794721,7.073799196368952
6328,0.16781426289720683,7.618147561852789
6329,0.4473680259367374,8.068712857058982
6330,-2.0083917376479876,3.478011474518426
6331,-1.5680125180200524,4.636645422846581
6332,-1.1473448234031813,5.603869110140396
6333,-0.7510883354870882,6.409182536555463
6334,-0.38205778370180643,7.077848689491628
6335,-0.04163516856687033,7.631453697415957
6336,0.26986825461479846,8.088401049546238
6337,0.5529240584044283,8.464346161929711
6338,0.8085592961209525,8.772577275304076
6339,1.0381784927149726,9.024348312163626
6340,1.2434256512942718,9.229168925630484
6341,1.4260785606253503,9.39505656073414
6342,1.5879690389609133,9.528754934199005
6343,1.7309238804847367,9.635922932510718
6344,1.856722215712455,9.72129753741472
6345,2.4434549781192536,3.255859185064771
6346,2.2071710988039563,4.269742108180285
6347,2.0468851183105743,5.140993948001084
6348,1.9454921084840313,5.887969451068498
6349,1.8891870702541664,6.526954349068863
6350,1.5441691572011567,2.49765768204261
6351,1.4124500909026876,3.6612422634481723
6352,1.3470322678052113,4.655557920294839
6353,-0.9410386057156159,2.9340401640600633
6354,-0.6825212082958709,4.131575683679678
6355,-0.4148799997043031,5.139140179459561
6356,-0.14708239257027517,5.984864352528799
6357,0.11437454041641809,6.693017995352291
6358,0.364939079168047,7.284490314432789
6359,-1.8209796659189157,3.286523857383864
6360,-1.2186921361035878,1.9042099254630995
6361,-0.9597199186695257,3.2673261220877783
6362,-0.6850688859855856,4.415616000521393
6363,-0.40568391306689205,5.380676355882607
6364,-0.12960427187155393,6.189802259022892
6365,0,0.9903683614436628
6366,0.03961473445774651,2.441813107227113
6367,0.13134504857816906,3.673956551764736
6368,0.25860155336203317,4.717609267056899
6369,0.4085156910400042,5.599623814863882
6370,0.5712232899785589,6.343339614992699
6371,0.739273381081483,6.968989741144652
6372,0.9071419635650466,7.494070344729694
6373,1.0708334828194774,7.933674114477638
6374,1.2275554249756613,8.300789657993214
6375,2.140087790491751,2.751353928412043
6376,1.92912877905447,3.853047327530567
6377,1.7938813552975221,4.797925077238803
6378,0,0.7676680123582085
6379,0.03070672049432834,2.2525178105044774
6380,-0.5795132866322985,2.1026164640246807
6381,-0.4084816350764665,3.4104045258862703
6382,-0.21079320877954574,4.515183112406389
6383,0.001433097033641667,5.446337373896612
6384,0.2190716274344599,6.229329443930775
6385,0.43538406107652194,6.88616716224378
6386,0.6455231384047948,7.4358267254641515
6387,0.8461277366626416,7.894631791108337
6388,1.0349938478075789,8.276591912975581
6389,1.2108084471554652,8.59370337211694
6390,1.372935314966823,8.85621552841318
6391,2.2738000507106677,2.922454908710537
6392,2.049628239452489,3.9931346703755297
6393,1.901909390349637,4.912179340241101
6394,1.8131101554068354,5.6992760635909505
6395,1.3238307744944409,2.279234895667605
6396,1.2164255541469788,3.4843964303376866
6397,0.7931671673725055,1.5925257873592593
6398,0.737893123761,2.9219202325604705
6399,0.7440859644992689,4.05411647272596
6400,0.794637728733417,5.016235563237096
6401,0.8760914919528883,5.832014719602194
6402,0.9779583569440428,6.52216885198375
6403,1.0921513574817863,7.104725189908425
6404,1.2125176614558555,7.59533035712289
6405,1.3344532265223927,8.007530097096222
6406,1.4545864464278826,8.353022453470892
6407,1.570519377602536,8.641885627593142
6408,1.6806168960658812,8.88278200835007
6409,1.7838356419900019,9.083140031254924
6410,1.8795858969416988,9.249315600887085
6411,1.9676206364359274,9.386734824876354
6412,2.0479469339655925,9.500019775687464
6413,2.1207556848982523,9.593098931975721
6414,-2.070054585334037,4.198255572561257
6415,-1.5916161746314812,5.25131942009043
6416,-1.142820971633142,6.127286154062125
6417,-0.7263063797256856,6.853906069818132
6418,-0.3432041799741074,7.454872414534439
6419,0.006471343603386248,7.950369719553237
6420,0.3235154308450078,8.357555407876117
6421,0.6092903325333012,8.690981479460898
6422,2.3420812643690563,2.684251041529274
6423,2.0981391163748686,3.7879301347251206
6424,1.9349354543076431,4.735815049861358
6425,1.8341277381559509,5.548045374209849
6426,1.780930392400952,6.2424734585521335
6427,1.7634897718828946,6.834865224073276
6428,1.6492387969580833,2.5388749944671387
6429,1.5034079771930562,3.6920741934187444
6430,1.4255797483508474,4.6781267453182105
6431,1.3988678559109489,5.519384543586445
6432,1.4098130592677642,6.2355221478120395
6433,1.4477619862900812,6.843801303269522
6434,1.50434974047735,7.35932062832749
6435,1.5730701045388469,7.795248544459273
6436,1.6489195306363906,8.163038458608828
6437,1.7281031393852853,8.472625908592047
6438,1.8077927048211744,8.732607896727828
6439,1.8859281149671114,8.950405004025807
6440,1.961055097883077,9.132407128823251
6441,2.262915731388049,3.1416520363671805
6442,2.0491444531345286,4.179887601656581
6443,1.9089682892306126,5.070938683282713
6444,1.8254605931773291,5.833939149221081
6445,1.7849990701695728,6.485829853110825
6446,1.7766824037685698,7.041555412337418
6447,1.7918422596967811,7.514254804336064
6448,1.8236361129157064,7.915442893297783
6449,1.866708411710262,8.255181014786487
6450,1.9169093905451822,8.542235526100104
6451,1.971062403007409,8.78422382156328
6452,-1.8896857130049711,3.9858735934356258
6453,-1.4467979123168004,5.063579982940481
6454,-1.0272350261516612,5.961914901992081
6455,-0.6346731761492288,6.708717067739334
6456,1.973641755389398,1.8850770704586406
6457,1.7529985748993338,3.1233698396742686
6458,1.6149835822514043,4.184744420727155
6459,1.5401258217427798,5.092433414328026
6460,1.5128042850544838,5.86696336930911
6461,-1.2228496190094718,3.2386769268105353
6462,-0.9098750990856295,4.4017893725493344
6463,-0.5973222593208116,5.37791597063036
6464,-0.2926072815974755,6.195121465408638
6465,-0.000911330741508648,6.877557536861241
6466,1.925852809932374,2.0903768628539057
6467,1.720589962956674,3.299786221028525
6468,0.665851647444486,1.6793020834155812
6469,0.6331459836644363,3.0007727050054642
6470,0.6582049943149894,4.125330959908068
6471,0.7244874835640636,5.080203116149258
6472,-1.1759553134859946,2.8842768067725713
6473,-0.8841909441921926,4.098673498296126
6474,-0.5876153626315186,5.119240111319395
6475,-0.29470345378401497,5.974858709126746
6476,-0.011503587351342881,6.690418040909094
6477,0.25783867238772235,7.287315478266784
6478,0.5106554906602354,7.783904609631257
6479,0.7454133514464504,8.19589269856016
6480,0.9614370566718893,8.536692259718277
6481,1.158689188559837,8.81773093849366
6482,1.3375950478156078,9.048723730177217
6483,1.4989047398503552,9.23791136873801
6484,1.6435854836223223,9.392268473833294
6485,1.7727384000323057,9.517684783413408
6486,1.887535031363996,9.619122529900105
6487,-2.123464851501228,4.150340013791743
6488,1.4806149315868722,0.883980741919699
6489,0.025422367999484913,1.0371152602733145
6490,-0.26456549407116475,1.8340125019000109
6491,-0.15152016988448958,3.169493246377856
6492,-0.002012414546701896,4.300130066216557
6493,0.17029465028396568,5.255191052865941
6494,0.3549580948560085,6.0601006089246905
6495,0.5441184049845949,6.7368871937917465
6496,0.7319761319885755,7.3045893785236
6497,0.9143632873312331,7.779621926465518
6498,1.0883936712901687,8.176104106002441
6499,1.2521787848367412,8.506152743250468
6500,1.4045980768412487,8.780142680369428
6501,1.5451140725298385,9.006937355240364
6502,1.673624455859977,9.194092189053116
6503,1.7903444750431052,9.34803338246075
6504,1.8957141390850696,9.474214596089913
6505,1.9903256020659057,9.577253841113023
6506,2.074866915400541,9.661052740863433
6507,2.150078987724997,9.728900153117896
6508,2.2167231456909633,9.783561970641212
6509,2.275557152662967,9.82735874921739
6510,2.3273179297322177,9.862232650728263
6511,2.3727095463015155,9.889805035929735
6512,2.4123953157934777,9.911425898688213
6513,2.446993054371984,9.928216201253242
6514,2.477072744266316,9.941104048890377
6515,2.5031559945819835,9.950855531786168
6516,2.525716816666133,9.958100962234964
6517,2.5451833326556113,9.963357145233074
6518,2.407962500766919,3.4929533813463967
6519,2.186486260905737,4.47269187411376
6520,2.0374209967344266,5.314328642560467
6521,1.9443809929266813,6.035682506307019
6522,1.89415114423996,6.6525548906438985
6523,-1.3508340427194216,3.4992168391168486
